M.E.T. [s], Sea Level Altitude [m], Radar Altitude [m], Latitude [deg], Longitude [deg], Surface Velocity [m/s], Orbital Velocity [m/s], Vertical Speed [m/s], Ground Speed [m/s], Apoapsis [m], Time to Apoapsis [s], Periapsis [m], Time to Periapsis [s], Inclination [deg], Mass [t], Max Thrust [kN], Current Thrust [kN], T.W.R., % Terminal Velocity, Trajectory Preferred Pitch [deg], Pitch Command [deg], Vessel Pitch [deg], Heading Command [deg], Vessel Heading [deg], dv Spent [m/s], Dynamic Pressure [kPa]
10.4399999945308, 293.290383320185, 220.904647827148, -0.0973353832960129, -74.5576629638672, 36.6320033950992, 178.457092443728, 36.6295924630964, 0.42027220468758, 345.221541324048, 3.75739657037144, -598439.720961028, 279.758992569415, 0.118730688770005, 152.953552246094, 2105.07200622559, 2105.04222106934, 1.40377837829623, N/A, 90, 90, 89.8605548773575, 90, 229.942957350277, 138.842308963894, 0.00706684231513228
11.4999999939755, 334.409234244376, 262.023834228516, -0.0973581522703171, -74.5577011108398, 40.8918896246617, 179.336327044862, 40.8890364352708, 0.483049138917038, 403.333711769432, 4.19504556293691, -598440.306986375, 280.236210116843, 0.124091533330811, 151.988906860352, 2106.71264648438, 2106.67965698242, 1.41397592076369, N/A, 90, 90, 89.8511272361114, 90, 224.587567174995, 153.210446519569, 0.00874200366654248
12.5399999934307, 379.189740319853, 306.804626464844, -0.097382478415966, -74.557746887207, 45.1642023945592, 180.321031993893, 45.1609595970189, 0.541208105194236, 467.033830240485, 4.63420393742405, -598440.763423473, 280.718871955535, 0.12977269140433, 151.042465209961, 2108.54439544678, 2108.50811004639, 1.42427894506499, N/A, 90, 90, 89.8739846076475, 90, 222.280129945744, 167.68092336428, 0.0106616350293646
13.5999999928754, 429.454486182425, 357.06982421875, -0.0974095687270164, -74.5577926635742, 49.6144366444068, 181.452808496258, 49.6108770302552, 0.594309541196453, 539.006805884419, 5.09192237058249, -598441.131885674, 281.225847781037, 0.134107938534125, 150.077835083008, 2110.54893493652, 2110.51226043701, 1.43503182641876, N/A, 90, 90, 89.8854836010756, 90, 226.550160714696, 182.536756440359, 0.012759572382188
14.6399999923306, 483.406163874897, 411.021942138672, -0.0974385589361191, -74.5578536987305, 54.1629320623249, 182.709848069138, 54.1589974414453, 0.652844334849132, 618.340040092473, 5.56003633902418, -598441.573832921, 281.748235170548, 0.138234511365313, 149.113189697266, 2112.69499969482, 2112.65208435059, 1.44585842940565, N/A, 90, 90, 89.8633554414851, 90, 229.155233147095, 197.219868477087, 0.0151225575565639
15.6999999917753, 543.222387181595, 470.838653564453, -0.0974703431129456, -74.5579147338867, 58.7224147076728, 184.071191276058, 58.7180217561648, 0.718268851103224, 703.574659304461, 6.02959246183121, -598442.05343922, 282.276102638096, 0.144059631787516, 148.166748046875, 2115.0464553833, 2115.00038146973, 1.45717478312794, N/A, 90, 90, 89.8547219583702, 90, 224.621654052322, 212.297703935255, 0.0176666220271456
16.75999999122, 608.017354293726, 535.634094238281, -0.0975042730569839, -74.5579833984375, 63.4691186580785, 185.599435022962, 63.464256256313, 0.785621452281219, 798.243608999066, 6.51879478787271, -598442.484644084, 282.830145234236, 0.150735995367054, 147.202117919922, 2117.5189743042, 2117.46977996826, 1.46874824071075, N/A, 90, 90, 89.8643354717627, 90, 223.369440043594, 227.204136334635, 0.0204938803184227
17.7999999906751, 676.53177142702, 604.149108886719, -0.0975398048758507, -74.5580520629883, 68.2249244773138, 187.240829127402, 68.2196334933898, 0.849662263929289, 899.029613083345, 7.00933471860867, -598442.85936088, 283.389778721876, 0.156213543879695, 146.255676269531, 2120.2060546875, 2120.15394592285, 1.48045935382617, N/A, 90, 90, 89.8747876642102, 90, 226.086213730095, 242.226653551021, 0.0235611153569626
18.8599999901198, 751.50747407868, 679.125427246094, -0.0975784212350845, -74.5581359863281, 73.1742211201073, 189.058416063407, 73.1684539819469, 0.918682984531239, 1010.08063795115, 7.52027091667833, -598443.278862573, 283.97684774424, 0.161372636117145, 145.291030883789, 2123.02415466309, 2122.96880340576, 1.49263470211027, N/A, 90, 90, 89.8671128848959, 90, 228.181696152263, 257.658263819319, 0.026806471450525
19.899999989575, 830.220872021862, 757.839538574219, -0.0976186245679855, -74.558219909668, 78.1315877010409, 190.988122779815, 78.1252837639353, 0.992488533948531, 1127.47810515319, 8.03250940713394, -598443.721025571, 284.569578468467, 0.167738066134592, 144.326385498047, 2126.01876831055, 2125.96044158936, 1.50492775661547, N/A, 90, 90, 89.8586791815491, 90, 225.408911725515, 272.919725734562, 0.0303566164403903
20.9599999890197, 915.80856129434, 843.427856445313, -0.0976618453860283, -74.5583114624023, 83.2886057211378, 193.111081754272, 83.2817305548916, 1.07013959537539, 1256.02127974003, 8.5659082195242, -598444.143415905, 285.191162905529, 0.17473379374831, 143.379943847656, 2129.18922424316, 2129.13263702393, 1.51774028965002, N/A, 90, 90, 89.860258734439, 90, 223.873067608764, 288.600715349329, 0.0340779994725005
22.0199999884644, 1006.9193609769, 934.539428710938, -0.0977073311805725, -74.5584182739258, 88.5518677548355, 195.395500282088, 88.5444304543777, 1.14765777989243, 1393.83093996882, 9.11088438278438, -598444.532390235, 285.830736239218, 0.181045417777989, 142.415313720703, 2132.46214294434, 2132.39799499512, 1.53082266350113, N/A, 90, 90, 89.8701280489687, 90, 226.268426654701, 304.112147981503, 0.0381129447035339
23.0999999878986, 1105.54379530554, 1033.16467285156, -0.0977550894021988, -74.5585174560547, 94.0180804963785, 197.815019614623, 94.0090102448273, 1.30592994125543, 1544.00585864333, 9.6773777636443, -598446.396635631, 286.4993352978, 0.187954974599819, 141.432464599609, 2136.01242828369, 2135.94521331787, 1.54452575652894, NoAcc, 88.1497535193219, 88.1497535193219, 89.4660438952707, 89.6264209182201, 94.3012295819136, 320.659648045336, 0.0424690310635693
24.1599999873433, 1208.11166571151, 1135.73315429688, -0.0978019014000893, -74.5585861206055, 99.4458282495483, 200.755325608021, 99.4405936027366, 1.02034316483649, 1700.93482215365, 10.241454692011, -598439.632632413, 287.176122543927, 0.189061537874112, 140.467834472656, 2139.71661376953, 2139.64653778076, 1.55835331205592, NoAcc, 87.0500293472947, 87.0500293472947, 87.9883550634493, 89.6183175005664, 88.9207963083601, 336.440149212769, 0.0470318668620469
25.2399999867775, 1318.56146145891, 1246.18298339844, -0.0978502482175827, -74.5586090087891, 105.033265572421, 204.286967825087, 105.032266451272, 0.458127619317347, 1870.60764951108, 10.8232767116138, -598424.284237175, 287.885358801424, 0.175640679899945, 139.484985351563, 2143.49533843994, 2143.42264556885, 1.57267495100711, NoAcc, 86.1250022766185, 86.1250022766185, 86.7576599389634, 90.3465303782842, 89.0333965681063, 352.970804042556, 0.051686436616278
26.2999999862222, 1432.87229641248, 1360.49328613281, -0.097897969186306, -74.5585403442383, 110.594503844442, 208.12284093399, 110.589447877797, 1.05749642194135, 2047.05527523323, 11.4025847777112, -598403.931485393, 288.600214220093, 0.177859522867801, 138.52033996582, 2147.48387145996, 2147.40883636475, 1.58716926781038, NoAcc, 85.2593589538274, 85.2593589538274, 85.8636932120487, 89.6384907518506, 90.8885718148738, 369.338523495445, 0.0566214180518095
27.3799999856565, 1555.43810868112, 1483.05773925781, -0.0979474410414696, -74.558349609375, 116.352657228844, 212.432766201258, 116.327798411746, 2.4050282512284, 2237.22598522704, 12.0019905158097, -598376.990503573, 289.349182477188, 0.179176028375206, 137.537506103516, 2151.54194641113, 2151.46458435059, 1.60217660118787, NoAcc, 84.43950121889, 84.43950121889, 84.9370847989683, 90.349575252115, 91.4997739178065, 386.164416775259, 0.0616503806656016
28.4399999851012, 1681.80929010571, 1609.42626953125, -0.0979992523789406, -74.5580139160156, 122.112067160743, 216.919007812518, 122.048654852124, 3.93481830035294, 2434.48137679545, 12.6007204398125, -598347.323706938, 290.104261851596, 0.198283734227831, 136.572860717773, 2155.77285003662, 2155.69305419922, 1.61733723912152, NoAcc, 83.6632364284353, 83.6632364284353, 84.299021210533, 89.6015208034719, 91.9318265734977, 402.828047394007, 0.0669769041807354
29.5199999845354, 1816.83970485884, 1744.45288085938, -0.098056323826313, -74.5574951171875, 128.088441747076, 221.849362951728, 127.957532352255, 5.78954432714153, 2646.40533723752, 13.2205114265805, -598311.209606258, 290.894984725971, 0.206721997825791, 135.590026855469, 2160.08485412598, 2160.00299835205, 1.63304391374197, NoAcc, 82.8917045135494, 82.8917045135494, 83.4541770564262, 89.5938222904535, 91.6970777046268, 419.961646735345, 0.0723847250412834
30.5999999839696, 1958.30148535222, 1885.90893554688, -0.098115511238575, -74.5567855834961, 134.186021678726, 227.039112374509, 133.957714016526, 7.82427437084984, 2869.7797301868, 13.8512684854887, -598271.305123324, 291.707215043286, 0.219600838147007, 134.607177734375, 2164.61113739014, 2164.52733612061, 1.64918137088145, NoAcc, 82.1332856895742, 82.1332856895742, 82.804011185596, 89.5529955953507, 90.3176948419334, 437.255074961745, 0.0781925787987775
31.6799999834038, 2106.28117895359, 2036.3896484375, -0.0981811955571175, -74.5558395385742, 140.402352021221, 232.56516876888, 140.035223401475, 10.14675613139, 3104.69111598423, 14.4917673847759, -598225.304482966, 292.54138498014, 0.222764862182262, 133.62434387207, 2169.10349273682, 2169.01795959473, 1.66556985359527, NoAcc, 81.3975527171349, 81.3975527171349, 81.9669914332837, 90.436891115799, 90.9319472791149, 454.71202804221, 0.0839535105069548
32.7399999828485, 2257.93991612294, 2189.83935546875, -0.0982391759753227, -74.5546722412109, 146.623673091188, 238.272454155304, 146.076034066985, 12.6607180685995, 3346.72641404055, 15.1300405147438, -598174.877390588, 293.381340180224, 0.208523128245794, 132.659698486328, 2173.77523040771, 2173.68793487549, 1.68213318472133, NoAcc, 80.653538285652, 80.653538285652, 81.105144457844, 90.4279547914496, 88.5021354480296, 472.007383223403, 0.0899881022009579
33.8199999822828, 2419.09349769144, 2351.39697265625, -0.0983065813779831, -74.5532073974609, 153.101090344223, 244.385203369442, 152.316475295599, 15.4801556230918, 3605.40978133108, 15.791201364277, -598117.642926761, 294.260412731471, 0.208657122118016, 131.676864624023, 2178.46154785156, 2178.38942718506, 1.69925593191745, NoAcc, 79.9129702720978, 79.9129702720978, 80.4527525836361, 89.589127128981, 90.9715761887532, 489.797372930371, 0.0960631321512339
34.8799999817275, 2583.85031331459, 2516.13842773438, -0.0983617380261421, -74.5514678955078, 159.596327317211, 250.674107282051, 158.51995276472, 18.5043851184884, 3871.35248239746, 16.4503530779475, -598055.30348264, 295.146064958351, 0.192284710490084, 130.712219238281, 2183.2806854248, 2183.1904296875, 1.71649995322201, NoAcc, 79.187627976518, 79.187627976518, 79.5026232755141, 90.3927168597452, 88.9772830939016, 507.42584131038, 0.102406049516861
35.9599999811617, 2758.54492787516, 2690.83056640625, -0.0984295904636383, -74.5493850708008, 166.378367324769, 257.354030787691, 164.942183669456, 21.8136920306339, 4155.24101557862, 17.1347473133844, -597986.028465553, 296.074195333292, 0.205746195827583, 129.729385375977, 2188.17144775391, 2188.08012390137, 1.73437546111902, NoAcc, 78.4487823702372, 78.4487823702372, 79.0455692144889, 89.5958456703112, 91.5869785157065, 525.224187755941, 0.108780349157579
37.0199999806064, 2936.79068806779, 2869.06787109375, -0.098488412797451, -74.5469970703125, 173.1985708185, 264.278379886898, 171.470536423326, 25.3108894238039, 4452.59537939855, 17.8325619836783, -597911.453753615, 297.028773959611, 0.20345357082913, 128.746536254883, 2193.06230926514, 2192.96984863281, 1.75230166264868, NoAcc, 77.7226014609465, 77.7226014609465, 78.108287526513, 90.4080559771153, 89.9532318972381, 543.19814175728, 0.115423227968449
38.0999999800406, 3125.43066439684, 3057.6298828125, -0.09856016933918, -74.544189453125, 180.304831318338, 271.350700018119, 177.956341990376, 29.0064224291512, 4757.42820817628, 18.5281751648148, -597831.244755383, 297.990286528424, 0.221981276489632, 127.781898498535, 2198.07621765137, 2197.9828414917, 1.77091545314318, NoAcc, 76.9808156032108, 76.9808156032108, 77.462882522805, 89.5580028650415, 91.1990678846537, 561.692155593559, 0.122047665417409
